Youtube Corpus 134	https://www.youtube.com/watch?v=YA5WQA8DvJc
Comment1	We were told by Major that if a deal was not reached by a certain date after article 50 was started. then we would be out no deal,,  so whats with this shit we were not told about a no deal ?????  get a brain and check..
Comment2	HAHA.. FUCK THE DUP.. NOBODY GIVES TWO SHITS BOUT IRELAND ANYWAY
Comment3	Who the hell listens or trusts a single thing these crafty b&#39;stards say?<br />Honestly, f&#39; &#39;em with knobs on.
Comment 3.1	this is the problem though mate.. people arent generally very well informed.  they just retweet things.  so the answer is that many &#39;listen&#39; .  trust doesnt come into it.
Comment4	Its a shame this is the best Boris could get that keeps us still agreeing to EU rules until 2020 where they could effectively cook up new rules until then while they get our 39 billion with free trade but still tied in. No deal is still miles better as you CAN NOT MAKE DEALS WITH ZIONIST RUN BAEUROCRATS
Comment5	Michel Barnier is Scum Bag
Comment6	Laura kuenssberg has been unfit for purpose throughout Brexit.  I want her GONE from the BBC.  She is an aweful journalist, and biased in the extreme.
Comment7	"<a href=""http://www.youtube.com/results?search_query=%23DEAL"">#DEAL</a> with it"
Comment8	BARNIER THE CROOK SHOULD BE IN THE HUMAN RIGHTS COURT FOR CRIMES AGAINST SOVEREIGN COUNTRY&#39;S.
Comment9	We want completely out of the E.U so lets have an election and finally sort this shit out.
Comment10	Mr. Johnson, pls pay a &quot;patent fee&quot; to China&#39;s one country two systems invented by Mr. Deng Xiaoping.
Comment11	this is not Brexit and they sold out Ireland.
Comment 11.1	Of course this is brexit - just not the one YOU were hoping for
Comment12	it still stands if parliment vote it out that we still leave no deal Brexit. Remainers wont vote this in nor will the d.u.p nor the liberals. It&#39;s either a election another referendum which is a joke. Or an extension but i don&#39;t believe an extension will be granted. it sounds like another May deal. It all sucks. It&#39;s not Brexit.
Comment13	At the end, the European Union has won the blame game. And this practically<br />with the same deal they signed with Teresa May. Big win
Comment 13.1	Only they won the blame-diffusion game
Comment14	I sincerely hope that everyone had and will work out in good faith the resolution to this crises. I hope Parliament will end it’s ceaseless grandstanding and find a deal agreeable to their constituents and not their own personal agenda.
