Youtube Corpus 28	https://www.youtube.com/watch?v=VBNaVYRHu7Y
Comment1	<b>that woman&#39;s reaction to another election lmfao the whole mood of this series 💀</b>
Comment2	I&#39;m a Yankee so I don&#39;t care either way but, if the remainers just took the issue seriously from the get go you wouldn&#39;t be in this mess.
Comment 2.1	You can blame &quot;remainers&quot;, however it&#39;s the brexiteer MPs that have voted time after time against Brexit in the house of commons.
Comment3	You idiots have been 24 years about getting out the breadstick and you still can&#39;t get out of it what is wrong with you dumbass English people...
Comment4	bbc&#39;s successful process
Comment5	Cutting the tail of a dog one clip at a time...Nonsense.
Comment6	Edwards ditch comment , he felt better after all these months of bullshitt
Comment7	British Board of Communism.
Comment8	We should support England, Scotland, Northern Ireland and wales in declaring independence in pursuit of freedom and equality
Comment9	What a mess brexit is
Comment10	Welcome back to our place of work ,are you having a laugh 😂 Done nothing but try to destroy Brexit but while doing so Parliament has only destroyed themselves LOL 😂
Comment11	brexit was funded to crash the pound.<br /><br /><br />It&#39;s no longer a soap when when the tv series jumps out of the media to fiscally rape your household budget.
Comment12	Always Labour in a General Election 2019.
Comment 12.1	You should get your throat slit if you vote Labour
Comment 12.2	Good grief no, unless you&#39;re in a grooming gang, you&#39;re a terrorist or want to come to this country illegally you&#39;d have to be bloody stupid to vote them in!
Comment13	Resist ALL progressive indoctrination, in the media, schools, politics
Comment 13.1	Lana, why don&#39;t you go back to Conservapedia. I&#39;m sure you&#39;d love it there.
Comment 13.2	brexit was funded to crash the pound.<br />Resist fiscal rape of OUR economy.
Comment14	The bbc   &#39;&#39;WHERE TRUTH AND INTEGRITY GO TO DIE&#39;&#39;
Comment15	Julian Assange?
Comment16	Came stole my land set up shop stole most of the gold then leaves ? Good on you god save the queen and all that
Comment17	FECE    BBC <br />BBC IS A LAZY NETWORK NOT ENOUGH DISCIPLINED <br />BAAAAHHHHAHAHHAHAHA
Comment18	Are you a target of the YouTube rapist with his frequencies hidden like he is hidden,playing frequencies like a piggyback and these frequencies cause manufactured artificial schizophrenia.Always pain to the left side of the brain and targeted for years.This rapist even uses these frequencies on British rail telephones.For years with the NHS shielding the lie telling the victim in 2007&quot; you can&#39;t prove it&quot;.<br />Absolutely criminal Organised theft by grotesque stealth human exploitation a kind of modern slavery.People in power and position behind this going unchallenged.<br />They must face court for This.They give a target manufactured artificial schizophrenia for years even his own brothers collaborate in this crime and they are throwing away a human right to nephews and nieces they could of had years ago if not for powerful criminals running human exploitation.A type of modern slavery even over podcasts these piggyback frequencies possibly at 2000HZ The give away you&#39;ve been raped by them headaches to the left side of the brain,every time.<br />The BBC involved with television doctors and psychologists who must be dragged to court.The victim was 38 in 2007 and they even used these frequencies in 2016 in a NHS hospital.Dr Shipman a Epstein minded psychologists and psychiatrists are alive with Mengele doing for years brain experiments without any consent no challenge to this day.They are human rights criminals in hiding.
Comment19	"<a href=""https://umustsee.net/IPS7EA"">https://umustsee.net/IPS7EA</a>"
Comment20	Brexit- season 4
