Youtube Corpus 29	https://www.youtube.com/watch?v=g6F7JZsgk4k
Comment1	America is trying to meddle in UK elections again, just like they meddle in most countries elections - total disgrace, Trump can keep his corruption in America. BBC is totally biased in their bullshit reporting, but surprised they were really restraining themselves from smearing Corbyn this time.
Comment2	&quot;For the many, not the Jews&quot;
Comment3	Every Muslim heat trump and American.fuck you trump fuck you American.
Comment4	We will launch attack on USA soil or United Kingdom if they did not allow biafra biafra to go
Comment5	Some people have been on the list for over 20 years to get a council house and then this plonker blows into town . I can&#39;t wait for election night to see his execution.
Comment6	Its dangerous when the news media tells the people who is right and wrong. Let the people decide and let the parliament honour that decision. The people on the top echelon of society seem to want to stop Brixit. But the unheard and the voiceless want to leave. Listen to their voices....
Comment7	BBC Sopel. Interesting thing. In Slovak language Sopel means Snot, Mucus. Any time I see or hear that BB J. Corbyn, I get physically sick. And, in advance: I love you too, guys in here, comments section. LOL
Comment8	why does america need to get involved in everything smh
Comment9	Trump attacks Corbyn and everyone freaks out, but Corbyn can attack Trump as he often does?
Comment10	So let me guess. If Labour loses should I expect stupid acts of riots and violence from the cry baby society of the lazy scum across the country. <br /><br />The media spoon feeds you this brain washing shit, because you&#39;re the ones sat at home not going to work and taking advantage of social benefits. You&#39;ve got more time spent online somehow becoming &quot;activists&quot;.
Comment11	Americans have always hated communists.
Comment12	Without the European Union, we have no protection. It leaves the door open to everything, anything, food,  dead dog,  medicine, which usually cost us £5 would cost 150. Leaving the European Union means,  our government answers to no one, especially us, big big mistake. People wake up contaminated food extortion medicine prices welfare state being banished. Going back to the Victorian times when the rich got richer and the poor got poorer. Wake up
Comment13	Jeremy Corbyn Labour, if he promised to call a EU  referendum I would say, he has a chance to become Prime Minister. Even  the Lib Dems, anyone but Boris,
Comment14	UK is up for sale, Boris has made a deal with Trump the NHS is on the table. He will deny it but watch  the programme.  Everyone out there! Please look at, a recent programme,   spotlight or panorama  on Trump and Boris&#39;s,  and the NHS. Get Trump Out, and get Boris out, let us get the Conservatives out.  Boris is  a traitor to the country.
Comment15	Are we ever Going to Leave the EU? Only, it Seems as Though a part of Society expects Another referendum.
Comment16	MI6 office David Anderson exposed. His current address is 41 ABBOTSFORD AVENUE LONDON N15 3Bt
Comment17	President Trump is 100% right.
Comment18	Donald Trump needs to keep his beak out. Our country doesn&#39;t need advice from that idiot. I would have thought he&#39;s got enough troubles of his own,( of his own making at that).Hopefully when the time comes , he will get voted out, he has no idea how to behave as a world leader.
Comment19	This is good coming from Donald the Russian Trump , He used the Russians to get into the white house and still sleeps with Putin  .
Comment20	No Tory no labour no liberal should be in parliament, THEY DONT WORK FOR THE PEOPLE
